pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass_est,SEPHI_simple,recon_error,latent_dist,VAE_anomaly
NGTS-39 b,12.195371,466.254273069,0.2560798548094374,16.7057,6053.0,0.386,519.0,0.22412632608545352,0.03536638702713962,0.09315061174331019,1945.5799152142692,0.0,1.2515352,1.1610647658608706,0.03526252281824796
HAT-P-58 b,14.93036229,118.232167404,0.035208711433756805,1146.0,6078.0,0.073,1622.0,0.08841975336373002,0.00030308223505913403,0.09381845381200338,490.851111566319,0.0,1.8385845,1.0301612319320153,0.03525628726762271
Kepler-118 c,7.68,,0.10054446460980038,21.409,5274.0,0.0,564.0,0.0,0.0,0.0,190.77894168201786,0.0,0.5303596,1.3208188953336928,0.03524410904918165
TOI-558 b,12.17295304,1147.36054927,0.6352087114337568,248.8554,6466.0,0.298,1061.0,0.15673249913214232,0.0022130742864132054,0.1041833627183652,4799.465726578451,0.0,1.0067905,1.2144056110335169,0.0352347078380783
HIP 114933 b,13.4,,0.2558983666061706,1.711,4823.0,0.21,316.81,0.3544877835886575,0.3157407836179942,0.06029278196290669,2579.1138770100306,0.9999999932918877,0.8803967,1.2414008379802721,0.03520674319696128
WASP-187 b,18.38276,254.264,0.040653357531760435,1594.76,6150.0,0.0,1760.0,0.0,0.0,0.0,1057.8331688995459,0.0,1.9815722,0.9957999082707307,0.03519369915668747
Kepler-1513 b,8.594,48.309917864,0.23666061705989114,2.23,5491.0,0.306,346.0,0.3463389651191284,0.2524710748963914,0.07813752203876706,629.2172928653381,0.8092783440327821,0.882634,1.2398256078015266,0.03518018381749861
CoRoT-5 b,15.558,148.42,0.03938294010889292,786.2949,6100.0,0.09,1438.0,0.09333073718827783,0.000453818712842726,0.09440615483246667,621.2380470398421,0.0,1.7144549,1.0512162819721618,0.03509430036950907
HD 66428 c,13.5,560.649309948,0.2268602540834846,0.0141,5716.0,0.207,95.52,0.18395475890192367,0.008084462061018734,0.08414810065713002,2338.02057624803,0.6367900571177983,2.2562127,0.9290978038186608,0.03505614419537495
HIP 67522 c,7.93595834,,0.09637023593466426,116.049,5675.0,0.077,917.0,0.18842132834998648,0.005032964863634943,0.08305283966444914,201.7574914524127,0.0,0.52575904,1.313828611937591,0.03504653315231753
Kepler-450 d,0.837,17.6,13.974591651542651,557.205,6197.21,0.14,1199.0,0.15507860608586738,0.0008757713225900366,0.09700299193247437,34.3244913023961,0.0,3.094281,0.741654719169635,0.035033289343117724
TIC 4672985 b,11.5004142,4049.13390518,2.6497277676951,11.9376,5757.0,0.018,517.2,0.41969655274166084,0.08811666376655922,0.08524336164983065,16882.249444242527,2.776138560089674e-172,1.0166776,1.2021922707391355,0.03498785595063063
KOI-94 e,6.56,35.0,0.1088929219600726,29.7,6182.0,0.019,584.0,0.31415132231606535,0.028270096453476386,0.09659667681783353,128.76557720667037,0.0,0.4952654,1.3166280779672639,0.03494823931997453
Kepler-431 b,0.764,,0.8275862068965517,577.545,6004.0,0.0,1032.0,0.0,0.0,0.0,1.5459018924852164,0.0,0.9629496,1.2116418689912922,0.034926029454888714
HATS-23 b,20.84874,467.2101,0.05263157894736842,994.8004,5780.0,0.114,1654.0,0.08597484551399465,0.00034601558191145714,0.08585777635301642,1997.9032276520963,0.0,1.6924051,1.0476453192318698,0.034885283565166306
TOI-677 b,13.11450742,392.200254238,0.1733212341197822,37.6345,6295.0,0.46,1252.0,0.17079513302018468,0.013220845690832239,0.09961532296839475,1637.5566444032665,0.0,1.8548164,1.0100246760798108,0.03484891453381579
HIP 4845 b,3.89,,0.24319419237749548,2.9859,4010.0,0.25,358.21,0.38297864913513807,0.21964091013962536,0.03857455788854252,59.964002388976276,0.02031108177275347,0.7935172,1.2433141091309339,0.0347772282208271
Kepler-62 c,0.54,4.0,6.064431606915689,28.489,4925.0,0.0,578.0,0.0,0.0,0.0,4.0,0.0,2.3084023,0.9043575061724107,0.03473256338630168
rho CrB c,5.68,,0.14936479128856625,9.85,5817.0,0.048,448.1,0.3746369593750558,0.08666384032285751,0.08684618261470846,114.65205749601134,8.893535899102044e-108,0.30294758,1.3501303586140232,0.0347189888879002
TOI-1836 b,8.00321222,38.457237247,0.07441016333938294,153.5185,6380.0,0.0,966.0,0.0,0.0,0.0,159.77685437282463,0.0,0.871136,1.222236686669295,0.034683471865477655
HD 165155 b,13.2,,0.397459165154265,0.5482,5426.0,0.2,239.9,0.38510419382229627,0.3303072233797585,0.07640113266013043,3829.1547570039015,0.9999999999229696,0.98189116,1.196648248944445,0.034660313940539464
Kepler-278 c,3.268,34.9,0.9981851179673321,54.3,4965.0,0.616,492.0,0.2417784695113236,0.012393119983636448,0.06408612491317299,145.93042373586312,0.0,2.6885715,0.8159220402758556,0.03463821370075425
K2-12 b,2.44,5.2,0.29038112522686027,185.0,5672.0,0.5,1026.0,0.17829844013344612,0.002908445235585951,0.08297269861621212,17.669589989473003,0.0,1.6642723,1.0436834503953638,0.034633253814932694
WASP-18 b,13.89913607,3241.8497514,1.1978221415607986,5805.0,6432.0,0.0051,2429.0,0.11325541464308776,9.077272550202826e-05,0.10327509750493057,13472.381297882392,0.0,1.4135842,1.0989072286597457,0.034619249620000694
TIC 257060897 b,17.26183028,201.503210038,0.03901996370235935,1804.5549,5993.0,0.039,1775.0,0.08828698381916059,0.00020226886526144867,0.09154779077840004,840.6902238804181,0.0,1.9251446,0.984485743006888,0.03460516489735187
WASP-63 b,15.80469,117.5971,0.03139745916515426,1103.2708,5550.0,0.0,1469.91,0.0,0.0,0.0,519.207621677899,0.0,1.9628683,0.9758436793390431,0.034599088201803366
HAT-P-66 b,17.82231,248.86089,0.043920145190562615,1939.51,6002.0,0.09,1896.0,0.07768700731600266,0.00016731883994323317,0.09178821392313585,1041.4642265716247,0.0,1.8538494,1.000066802399649,0.03459811306611515
TIC 245076932 b,10.87271128,162.09248757,0.13549909255898368,85.6018,6130.0,0.428,845.0,0.14658251209031198,0.005316728491261873,0.09520756531492489,729.5222851895985,0.0,1.610656,1.0531793838400618,0.034573182446450024
TOI-1410 c,5.63,,0.15081669691470054,4.1841,4635.0,0.0,397.45,0.0,0.0,0.0,112.73615504656311,5.145538553487815e-09,0.50066805,1.2990744075591245,0.03454512564346664
HD 190647 b,13.4,,0.2613430127041742,0.3978,5656.0,0.224,214.19,0.33930268943490516,0.23716461464787597,0.08254527969223531,2633.9886403506694,0.9999999945495766,1.1626608,1.1514658832264806,0.03453824996006953
HATS-35 b,16.409976,388.38826,0.08784029038112523,2440.7,6300.0,0.306,2037.0,0.06846957446227937,0.00011995006521580448,0.09974889138213329,1625.946343693981,0.0,1.8876579,0.9883782836148942,0.03449545013806382
HD 191939 f,13.2,,0.397459165154265,0.0472,5348.0,0.0,125.0,0.0,0.0,0.0,3829.1547570039015,0.6929819265983168,1.6179796,1.0471756055266201,0.03446535213467174
Kepler-454 d,13.3,,0.3103448275862069,0.0434,5687.0,0.089,125.37,0.2802157105606037,0.03368297174500388,0.08337340385743229,3058.3560479021503,0.686592555152466,1.6215035,1.045191699638401,0.03443577649565774
Gliese 12 b,0.93,0.95,1.161524500907441,1.62,3328.0,0.24,314.6,0.5784050653431287,0.46119653290888085,0.02035582625420673,3.9135044329598463,0.8910059857913014,1.8401045,0.9964198133739611,0.03443278877992888
HD 30669 b,14.3,,0.05099818511796734,0.0987,5400.0,0.18,151.45,0.20632802414870205,0.04947205970374163,0.07570657690866048,624.671141267033,0.7766225184882707,2.2249737,0.9092130926859937,0.03439452008322924
Kepler-20 g,4.71,,0.19056261343012706,16.2132,5495.0,0.15,524.0,0.30278151326488345,0.04547185202475668,0.07824437676975986,83.40441314653172,0.0,0.18228683,1.3603195835840898,0.03430815596787951
HIP 10090 b,13.0,1229.99593509,0.558983666061706,0.1074,5661.0,0.115,163.17,0.3464040888960229,0.09079627249798994,0.08267884810598108,5144.199275161589,0.7902396382191025,1.3223038,1.1064112468408234,0.034303418800639356
Kepler-32 c,2.0,158.9,0.059891107078039935,10.68,3900.0,0.0,451.0,0.0,0.0,0.0,2.006970261458452,8.499620565339963e-132,1.2100285,1.1278833579369305,0.03421675555424995
WASP-118 b,16.14096,163.36462,0.04228675136116153,6586.47,6410.0,0.0,1729.0,0.0,0.0,0.0,744.8709125345173,0.0,2.2408214,0.8964515070676017,0.03416685644389997
TOI-2406 b,2.86,15.6,0.159198103466613,6.69,3100.0,0.17,449.0,0.3411984531453087,0.10551122884938909,0.014265106587592006,15.600000000000001,5.6845270327828793e-39,1.1611935,1.1365518207328382,0.034162517769278644
HD 148156 b,13.9,,0.10036297640653359,0.2965,6308.0,0.52,213.76,0.23160431935800094,0.13164186095766067,0.09996260084411457,1129.0327572098888,0.9886098766828078,3.1851258,0.6860680018520738,0.034161331518812954
TOI-1898 b,9.39553231,129.0,0.1542649727767695,51.0074,6241.0,0.485,674.54,0.16614079991255612,0.009525019538785675,0.09817278409998613,535.9448564404312,0.0,1.8846203,0.9749722504467269,0.03414828069933324
Kepler-1169 b,0.94,,0.9346642468239565,348.046,6191.0,0.0,1125.0,0.0,0.0,0.0,3.251829752410044,0.0,0.8312019,1.2075554676884237,0.034102424187516814
TOI-5322 b,16.6117094,184.022647653,0.039927404718693285,554.0,5692.0,0.055,1350.0,0.10775674555396685,0.0007248634551755627,0.08350697227116402,766.6597559407878,0.0,1.6432661,1.0267554493351139,0.03410066631558449
Kepler-1708 b,9.96,1462.0106722,0.35325142159965195,0.561,6157.0,0.4,245.02,0.35082503620345545,0.2979554226429886,0.09592883474913302,1462.0106722,0.9999999194246103,1.6829512,1.0175282268917574,0.03409092586862561
WASP-101 b,16.02887,162.0933,0.043557168784029036,1089.171,6380.0,0.0,1560.0,0.0,0.0,0.0,751.3753997836083,0.0,1.8229301,0.9852427244483875,0.034063005048772944
CoRoT-35 b,18.83108758,349.6112477,0.05263157894736842,1251.8629,6390.0,0.0,1747.0,0.0,0.0,0.0,1472.1810323169614,0.0,1.8165611,0.9859554365958886,0.034045630694168966
TYC 1422-614-1 c,12.5,,1.6225045372050817,11.9278,4806.0,0.048,518.21,0.3825641698791175,0.0817473895907194,0.059838649356195275,13274.084204426019,6.048344722228402e-172,0.7885138,1.214395870922589,0.03403684508857003
Kepler-328 c,5.4,39.4,0.1088929219600726,22.025,6064.0,0.0,475.0,0.0,0.0,0.0,71.82399210233949,0.0,0.46297058,1.2855880700622373,0.03400580711760306
HD 133131 A b,13.6,,0.17894736842105263,0.4642,5799.0,0.33,227.72,0.3025626934850079,0.23260311058334218,0.08636533632523873,1885.5178600769432,0.9999998694863438,1.5964857,1.0321213034958516,0.03397628280598936
Kepler-1581 b,0.8,,0.8511796733212342,470.862,6022.0,0.0,1108.0,0.0,0.0,0.0,1.8254914959980884,0.0,0.91403246,1.1832774800966226,0.033958358557458226
Kepler-1050 c,1.48,,0.8584392014519058,40.644,6010.0,0.0,935.0,0.0,0.0,0.0,11.656906080285772,0.0,0.41483426,1.293996505723257,0.03394899281888118
18 Del b,12.5,,1.4936479128856626,7.0173,4980.0,0.024,452.72,0.4682896520898545,0.15493710979245404,0.06448683015439866,12219.87841190449,1.859945026676426e-44,0.78063935,1.2120581018802736,0.033936006766271294
TOI-3980 b,14.4595851,187.51876013,0.045372050816696916,1153.0,5840.0,0.16,1621.0,0.08178581569547583,0.00027867786482631187,0.08746059731791266,574.5720737338662,0.0,1.6273491,1.021154101425755,0.03387524336225978
HD 332231 b,9.07303305,74.1,0.09981851179673322,98.09,6128.0,0.0,798.3,0.0,0.0,0.0,312.28935345677473,0.0,0.66758907,1.2341201649417641,0.03385963515137187
HD 2952 b,13.9,,0.10580762250453721,46.9588,4853.0,0.269,731.02,0.16279274134371163,0.01035205939442212,0.06109419244535242,1190.2822738758862,0.0,1.0730896,1.1435628213170284,0.03385196119280243
HD 65216 b,13.6,,0.1631578947368421,0.4185,5612.0,0.27,222.56,0.3041606840723071,0.21884883646986175,0.08136987765130724,1719.1486371289777,0.999999723260222,1.403894,1.066847204203507,0.03377569530122477
Kepler-1050 b,1.6,,0.7767695099818512,62.025,6010.0,0.0,1039.0,0.0,0.0,0.0,13.327255612574529,0.0,0.3593068,1.2949351458484883,0.033667469990532155
K2-97 b,13.45077684,174.487795443,0.07114337568058077,114.149,4673.0,0.207,1566.0,0.13364563507657132,0.003785161046569893,0.05628572955065793,725.2123307284842,0.0,1.1616819,1.1154789578338136,0.033645681310107936
HD 113337 b,13.1,,0.4591651542649728,4.1073,6774.0,0.28,395.73,0.32494772458264826,0.16260608471515028,0.1124111770048344,4323.85795780021,1.9305937226730428e-08,1.1276723,1.1197777643915579,0.03356506003849218
HD 202772 A b,18.2370116,323.549318326,0.05317604355716878,3770.0,6442.0,0.03,2181.0,0.08225747273830668,9.703918940941151e-05,0.10354223433238631,1351.0320565342943,0.0,1.9896469,0.9276617371407132,0.033558169971470486
TOI-1518 b,21.05046575,581.62598481,0.06225045372050817,7010.0,7299.0,0.01,2546.0,0.07253125607222312,4.935905617658608e-05,0.1264358604476743,2432.2950621967684,0.0,2.5344841,0.8061031476236843,0.033550712042052164
Kepler-1269 b,1.63,,0.7568058076225046,69.004,5998.0,0.0,657.0,0.0,0.0,0.0,13.728904329626776,0.0,0.34591085,1.292809308232057,0.033541561143310854
HIP 57274 c,14.2,,0.04519056261343013,48.8832,4640.0,0.05,437.32,0.18268619215040816,0.01111740837649142,0.05540417801996149,542.002625996864,0.0,1.3635463,1.065522679311489,0.03352166503857659
Kepler-849 b,8.08167508,298.75870258,0.5607985480943739,2.86,5950.0,0.078,362.7,0.49085742284165473,0.304982139340053,0.09039910242024042,1239.9370793229814,0.05190189095275252,0.38551804,1.282596739652221,0.03350710068563652
HD 221287 b,13.1,,0.4355716878402904,1.0624,6304.0,0.08,290.13,0.4876455724408076,0.5584049166824219,0.09985574611313439,4101.683438229447,0.9999999999698312,0.8282962,1.1815314209531005,0.033444901810397054
Kepler-1661 b,3.87,17.0,0.29038112522686027,0.88,5100.0,0.057,243.0,0.593325843563247,0.5985715188363974,0.06769247208418462,70.50012518618155,0.99470705073796,0.43409556,1.2676075641851152,0.033404098544252456
WASP-186 b,12.44199,1341.2426,0.6934664246823957,853.1355,6361.0,0.33,1378.4,0.12121410197223523,0.0005562189928689519,0.10137842602979565,5594.787449678013,0.0,1.2822896,1.0717464581348655,0.033229269907630955
TOI-3919 b,12.31866979,1233.17421916,0.6588021778584392,184.322,6100.0,0.259,1198.0,0.17226906629671163,0.003196397117912615,0.09440615483248875,5158.638285391711,0.0,0.7658826,1.186350760337667,0.03322126868305909
Kepler-365 c,1.64,,0.7531760435571688,66.87,6012.0,0.0,729.0,0.0,0.0,0.0,13.916071494991721,0.0,0.34418693,1.2792391762997144,0.03319755351183041
Kepler-379 b,1.66,,0.7386569872958259,90.346,6054.0,0.0,775.0,0.0,0.0,0.0,14.153233893625375,0.0,0.3515696,1.2769094018968925,0.033180623282350795
HD 117207 b,13.4,669.346625142,0.2776769509981851,0.0811,5732.0,0.157,147.2,0.28044115759698096,0.0578091017564823,0.08457551958110512,2798.6129303725866,0.748840818842934,1.4816614,1.0251043774308353,0.03317328319181273
TOI-7149 b,13.2,224.0,0.09618874773139746,20.6,3363.0,0.078,593.0,0.2263337363380534,0.030113090305972593,0.021290805150393353,926.6904206447798,0.0,1.3876622,1.043521066001622,0.03311156909319289
Qatar-10 b,17.295487,233.92288,0.045009074410163344,1816.48,6124.0,0.0,1955.0,0.0,0.0,0.0,975.4097153281225,0.0,1.8757102,0.9342364122982776,0.03309511946695213
psi1 Dra B b,13.5,,0.19782214156079858,0.1079,6212.0,0.4,159.48,0.23292030449112727,0.06090465631013871,0.09739808730028353,2038.7539424882823,0.7910060180756051,2.3819487,0.8213828162255588,0.03309048869404521
Kepler-102 f,0.861,4.3,6.715063520871143,10.0,4909.0,0.1,495.0,0.40915840846979107,0.08523544409198948,0.0625901586792768,17.9534612585067,6.593250381947603e-112,2.0458345,0.8958018362705927,0.033081002642550636
Kepler-460 c,5.52,,0.15480943738656988,7.4,6146.0,0.0,389.0,0.0,0.0,0.0,109.06948808903772,2.198346035241144e-51,0.40964,1.2578207129486962,0.03302863949334209
HD 191939 g,3.74,,0.2577132486388385,0.99,5348.0,0.03,278.0,0.65251749404336,0.6924998199766043,0.07431746540576104,56.47290925935956,0.9909455173126269,0.4294421,1.2533605220290371,0.03302732923863697
HD 6718 b,13.3,762.7881768,0.32304900181488205,0.0907,5746.0,0.06,148.94,0.3456355249886725,0.0783748910018573,0.08494951113958235,3183.55190951218,0.7641845505305702,1.3757273,1.0412799055229451,0.032990833395508116
Kepler-27 c,4.9,4385.87,8.899772504548924,11.067,5400.0,0.0,481.0,0.0,0.0,0.0,4385.87,1.5337447562795397e-143,1.851718,0.9349544258870621,0.032981181244244484
HD 106315 c,4.35,15.2,0.18330308529945555,97.0,6327.0,0.22,886.0,0.19979976409752034,0.006070299176146297,0.10047016081634114,63.20132090255618,0.0,0.4275352,1.251907677078215,0.03298104928814957
HD 216520 c,3.03,,0.3375680580762251,1.2669,5103.0,0.12,295.22,0.5506967939822829,0.5185128044693756,0.06777261313243049,39.33488095847061,0.9865528630848313,0.37460655,1.263067111155651,0.03296576201077228
Kepler-1998 b,0.6,,0.7205081669691471,468.31,5640.0,0.0,1187.0,0.0,0.0,0.0,0.6519004312900953,0.0,1.0527099,1.1086982469804858,0.03288061579396987
Kepler-1864 b,0.75408365,,0.8203266787658802,427.6,5854.0,0.0,1156.0,0.0,0.0,0.0,1.4734453037157844,0.0,0.9101383,1.1401593752141579,0.032873987088273875
HD 38529 b,14.1,,0.07350272232304901,516.1847,5697.0,0.256,1369.46,0.09687026750535134,0.000691566572398008,0.08364054068491046,863.0766588010639,0.0,1.3559809,1.0405996120151861,0.03286571880862853
TOI-2803 A b,18.11371281,309.882696825,0.052087114337568054,2150.0,6280.0,0.0,1893.0,0.0,0.0,0.0,1296.7054631089497,0.0,1.8663666,0.9252350171348054,0.03282193854641963
WASP-131 b,13.74221034,86.767155111,0.035621960072595285,995.3724,5990.0,0.0,1460.0,0.0,0.0,0.0,387.2364202441007,0.0,1.7910115,0.9383344375945118,0.03273143066688798
BD-14 3065 b,21.59,3932.0,0.39019963702359345,646.761,6935.0,0.066,2001.0,0.14130379264112936,0.0008712952441636784,0.1167120799273125,16448.76884027296,0.0,1.2250471,1.0635446016009715,0.032712993157090337
HIP 107772 b,3.64,,0.26678765880217786,1.163,4006.0,0.18,280.92,0.47165973268540673,0.47189121067221096,0.038467703157549375,53.89624346034754,0.9904518350295045,0.7689185,1.1643682683292653,0.03269598412229933
Kepler-145 b,2.65,37.1,2.3593466424682394,154.705,6022.0,0.43,873.0,0.19832577350986022,0.0038444429146198447,0.09232248757813064,183.91535279341616,0.0,1.7602346,0.943659124109374,0.03269383826120199
Kepler-1143 c,3.6,,0.26860254083484575,0.568,5053.0,0.0,234.0,0.0,0.0,0.0,52.49358435133948,0.9900510279728786,0.59378946,1.2028109809026242,0.03268284172640186
HIP 35173 b,3.61,,0.26860254083484575,6.4967,4881.0,0.16,444.34,0.3852362490403997,0.12255903813815934,0.061842175562308525,52.932247141987716,7.403620473198056e-36,0.22833312,1.2814332321639272,0.03261598719491479
HD 181720 b,14.0,,0.04627949183303086,0.5671,5736.0,0.26,249.06,0.2525169591588675,0.21591507370297985,0.08468237431208607,531.9383452074652,0.9996357452345316,2.0248554,0.8803397489844008,0.032584703817570504
Kepler-508 b,1.64,,0.7531760435571688,60.372,6025.0,0.0,710.0,0.0,0.0,0.0,13.916071494991721,0.0,0.34461945,1.2532340196084708,0.03255881280911682
HATS-67 b,18.887165,460.8535,0.06787658802177858,3821.0,6594.0,0.057,2193.0,0.07769881462427028,9.116023571122195e-05,0.10760271411012912,1915.6181171219846,0.0,1.8847061,0.9103523328229334,0.03255565456669086
HD 135625 b,13.3,731.0053361,0.3103448275862069,0.0758,6040.64,0.16,146.04,0.2801432062662376,0.05461943901163399,0.09282043062453926,3058.3560479021503,0.7402683220948352,1.5338607,0.9884259062087396,0.03255543968053322
HD 75784 b,13.8,,0.1206896551724138,5.3535,4867.0,0.097,425.98,0.30076432391086216,0.12194389123876699,0.0614681840038283,1328.6050992674773,2.909120394570471e-20,0.8095783,1.147692270246444,0.032507954171417
HD 47186 c,13.0,,0.05063520871143376,0.1925,5657.0,0.249,183.18,0.22311767401958776,0.09068013940204186,0.0825719933749713,465.9842849902868,0.905115321987972,2.1457958,0.8498452074570064,0.0324964771538081
HAT-P-57 b,19.50366,448.1403,0.060254083484573506,2726.6328,6330.0,0.0,2200.0,0.0,0.0,0.0,1872.5069853284458,0.0,1.879369,0.9084838853887213,0.032480308462534996
Kepler-107 d,0.86,7.7,12.159709618874773,315.0,5854.0,0.11,1173.0,0.18769513644935903,0.0017828778018864786,0.08783458887642791,32.39717686882142,0.0,2.7479959,0.7151285014977002,0.032479361721959754
Kepler-372 d,1.69,,0.7223230490018149,53.471,6509.0,0.0,660.0,0.0,0.0,0.0,14.60428153050956,0.0,0.4455939,1.2261982393649733,0.032446308628232085
HD 190360 c,5.53,26.2,0.1544464609800363,69.1705,5560.0,0.163,794.55,0.2117574139994914,0.008854997556969042,0.07998076614839839,109.4062076789778,0.0,0.26713115,1.2651479267264953,0.03242737402529787
WASP-113 b,15.793481,150.96925,0.04137931034482759,821.405,5890.0,0.0,1496.0,0.0,0.0,0.0,682.8187595423716,0.0,1.7052456,0.9436942846843488,0.032392995687994044
Kepler-297 c,6.54,42.1,0.1500907441016334,6.86,5619.0,0.0,409.0,0.0,0.0,0.0,175.86352139159717,9.287980267022585e-42,0.3907687,1.2361873065208429,0.03239176223641482
WASP-15 b,15.80469,171.6282,0.04773139745916516,1237.7366,6300.0,0.0,1676.0,0.0,0.0,0.0,789.3156329554189,0.0,1.741045,0.9353732631301475,0.032384276278385755
HD 141399 e,14.1,,0.07459165154264973,0.0636,5600.0,0.26,142.24,0.19205499094172143,0.03180649616431736,0.08104931345832116,875.8629796721907,0.7202679691764097,2.3026614,0.8101915123261345,0.03237955844062139
Kepler-1563 b,0.75,,0.8203266787658802,390.57,5765.0,0.0,1134.0,0.0,0.0,0.0,1.4496369004994643,0.0,0.89353263,1.1231573043291705,0.03236371898982267
GJ 1289 b,2.38,,0.46460980036297644,0.0754,3296.0,0.0,150.0,0.0,0.0,0.0,26.23661768788607,0.7248792513104606,1.8457,0.9112191451922494,0.032363009248381924
K2-167 b,2.36509493,6.5,0.5208711433756806,317.0,6310.0,0.48,1220.0,0.1750982327049179,0.0017583582039821769,0.10001602820962939,28.864539849805848,0.0,1.6777331,0.9480553153964323,0.032349556217802236
Kepler-32 d,2.7,39.9089,0.09437386569872959,3.631,3900.0,0.0,328.0,0.0,0.0,0.0,7.780932477753446,1.990744179541934e-05,0.9752464,1.1042901377548886,0.032346920503851385
Kepler-1445 b,0.96,,0.9473684210526315,248.548,6150.0,0.0,987.0,0.0,0.0,0.0,3.5109222542733707,0.0,0.779783,1.1450584684671146,0.03227954386374865
Kepler-1542 e,0.76,,0.823956442831216,369.999,5564.0,0.0,1065.0,0.0,0.0,0.0,1.515073284023748,0.0,0.8643762,1.1257348421625593,0.032267290613813254
Kepler-431 c,0.668,,0.7658802177858439,415.545,6004.0,0.0,951.0,0.0,0.0,0.0,0.9562662952978848,0.0,1.0067198,1.0921870855434848,0.032221225739873974
HD 208487 b,14.3,,0.04990925589836661,6.0876,6134.0,0.37,437.59,0.19661867544736414,0.07125073003444908,0.09531442004590768,611.3329674321496,9.425729787516239e-30,2.1029792,0.8478992282505274,0.03221357988316357
Kepler-887 b,1.84,,0.6460980036297641,109.842,6194.0,0.0,785.0,0.0,0.0,0.0,16.859336442055245,0.0,0.32603985,1.2431021366305508,0.03220708705238821
TOI-5628 A b,8.29464572,28.60455663,0.05263157894736842,45.5107,3310.0,0.0,492.0,0.0,0.0,0.0,125.81387309073773,0.0,1.6198444,0.9543633699928763,0.03218745254755155
HATS-65 b,16.824709,260.93843,0.0544464609800363,1178.0,6277.0,0.062,1634.0,0.09562736339875973,0.00032494929253941033,0.09913447667891767,1086.177868118985,0.0,1.619735,0.9537873592122066,0.032172651257985976
KELT-18 b,17.59813,375.0394,0.06842105263157895,3152.0,6670.0,0.0,2085.0,0.0,0.0,0.0,1561.988835488896,0.0,1.8619922,0.8992890261172207,0.0321582822344493
HAT-P-55 b,14.84069045,189.425730572,0.05771324863883848,583.0,5804.0,0.17,1367.0,0.09662451926231858,0.0006175588296779269,0.08649890473897583,790.1807586816033,0.0,1.3724133,1.007763164207933,0.032146350815459926
TOI-1296 b,14.11645916,95.3,0.034482758620689655,1078.5987,5567.0,0.0,1414.84,0.0,0.0,0.0,406.31975643497134,0.0,1.8038223,0.9113056989654733,0.03213537183851723
Kepler-520 b,1.66,,0.7386569872958259,59.77,6112.0,0.0,711.0,0.0,0.0,0.0,14.153233893625375,0.0,0.3523326,1.2341547537191715,0.03213076504681356
HD 108874 c,13.8,,0.11941923774954628,0.1412,5551.0,0.239,168.21,0.24667300460310063,0.07988389231572529,0.07974034300365866,1314.6197824330827,0.839967554564395,1.7261314,0.9272664308609655,0.032102588897237105
HD 124330 b,14.0,,0.08656987295825772,2.9422,5873.0,0.34,348.79,0.25124149947482527,0.15647306963141508,0.08834214884860804,995.0376104469054,0.028696556826774664,1.6240476,0.9489498079443696,0.03207705160062312
Kepler-1137 b,2.2,,0.5136116152450091,197.846,6807.0,0.0,1020.0,0.0,0.0,0.0,22.908227554373934,0.0,0.4794051,1.203179589120056,0.03206433484664281
Gl 49 b,2.24,,0.49909255898366606,6.0291,3805.0,0.363,435.99,0.38232912944966485,0.12704962187723434,0.033098252925143894,23.497072629085842,6.158430326494885e-29,1.2769389,1.0251171158146881,0.032050343048046916
75 Cet c,13.9,,0.10762250453720508,3.3569,4809.0,0.023,376.92,0.39111192151738366,0.2239258141763358,0.05991879040442649,1210.6987794312188,0.0006332061201160451,0.95623523,1.0934189411421573,0.03197460019665342
KOI-134 b,12.03844527,346.43296363,0.19782214156079858,45.0,6160.0,0.16,659.0,0.2094473920382445,0.013736159258882346,0.09600897579737629,1445.6884669668536,0.0,0.5351266,1.1864685645999522,0.03195808042329592
Kepler-68 e,11.2,,0.061343012704174235,0.0805,5847.0,0.33,147.35,0.1933764395406202,0.038338084819141714,0.08764759309714748,361.00047948322776,0.7473318087288714,2.508203,0.7454444368505327,0.031911075875162294
HD 196050 b,12.9,1493.7935129,0.6932849364791288,0.2591,5879.0,0.2,207.52,0.37493369978875546,0.19597530617895376,0.08850243094511148,6234.038847481795,0.9674889841833035,1.237654,1.0257313012887415,0.031849939471371824
TOI-2537 b,11.25381662,415.401727949,0.29038112522686027,7.4445,4870.0,0.364,338.0,0.26852820656201665,0.08339939255948134,0.0615483250520778,1733.6303258570965,3.203050966693806e-52,1.1249622,1.0507742583586337,0.03184902401995562
Kepler-820 b,6.09,,0.13593466424682396,16.228,6260.0,0.0,554.0,0.0,0.0,0.0,128.60880593356833,0.0,0.4469213,1.2009551857154734,0.031831266355829536
HD 8574 b,13.4,,0.26678765880217786,4.1197,6064.0,0.3,394.03,0.29804727446699397,0.14773084753573504,0.09344446225354082,2688.8634036913086,1.5654422618710274e-08,1.0272012,1.0717946027233562,0.03183085874788969
WASP-82 b,18.15858,371.8611,0.06424682395644284,3557.29,6480.0,0.0,2190.0,0.0,0.0,0.0,1611.335308091912,0.0,1.8862076,0.8802383008047994,0.03182148173890269
HD 154857 c,13.2,,0.35571687840290384,0.1601,5605.0,0.06,154.88,0.38760252662299743,0.13994633403866608,0.08118288187207383,3427.006083893903,0.8656729996516866,1.1721652,1.0390389781228622,0.03181869939623052
